arm,nfe,complex,mixed,f24+gnina,sz>=2,f24+sz>=2,sz>=3,f24+sz>=3,sz>=5,f24+sz>=5,top2,top3,sup^0.25,sup^0.5,sup^1.0,f24+sup^0.25,f24+sup^0.5
SigmaDock,25,5SAK_ZRY,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,5SB2_1K2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,5SD5_HWI,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False
SigmaDock,25,5SIS_JSM,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,6M2B_EZO,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,6M73_FNR,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,6T88_MWQ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,6TW5_9M2,True,True,False,False,False,False,True,True,True,True,True,False,False,True,False
SigmaDock,25,6TW7_NZB,False,False,True,True,True,True,False,False,False,False,True,True,True,True,True
SigmaDock,25,6VTA_AKN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,6WTN_RXT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,6XBO_5MC,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,6XCT_478,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True
SigmaDock,25,6XG5_TOP,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,6XHT_V2V,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,6XM9_V55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,6YJA_2BA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,6YMS_OZH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,6YQV_8K2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
SigmaDock,25,6YQW_82I,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False
SigmaDock,25,6YR2_T1C,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True
SigmaDock,25,6YRV_PJ8,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,6YSP_PAL,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,6YT6_PKE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,6YYO_Q1K,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,6Z0R_Q4H,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False
SigmaDock,25,6Z14_Q4Z,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,6Z1C_7EY,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,6Z2C_Q5E,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,6Z4N_Q7B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,6ZAE_ACV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,6ZC3_JOR,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
SigmaDock,25,6ZCY_QF8,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,6ZK5_IMH,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
SigmaDock,25,6ZPB_3D1,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True
SigmaDock,25,7A1P_QW2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7A9E_R4W,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7A9H_TPP,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7AFX_R9K,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7AKL_RK5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7AN5_RDH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7B2C_TP7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7B94_ANP,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7BCP_GCO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7BJJ_TVW,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False
SigmaDock,25,7BKA_4JC,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True
SigmaDock,25,7BMI_U4B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7BNH_BEZ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7BTT_F8R,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7C0U_FGO,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
SigmaDock,25,7C3U_AZG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7C8Q_DSG,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True
SigmaDock,25,7CD9_FVR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7CIJ_G0C,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7CL8_TES,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7CNQ_G8X,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True
SigmaDock,25,7CNS_PMV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7CTM_BDP,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True
SigmaDock,25,7CUO_PHB,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7D5C_GV6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7D6O_MTE,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7DKT_GLF,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7DQL_4CL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7DUA_HJ0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7E4L_MDN,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7EBG_J0L,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
SigmaDock,25,7ECR_SIN,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7ED2_A3P,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7ELT_TYM,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True
SigmaDock,25,7EPV_FDA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7ES1_UDP,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7F51_BA7,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7F5D_EUO,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False
SigmaDock,25,7F8T_FAD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7FB7_8NF,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
SigmaDock,25,7FHA_ADX,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7FRX_O88,False,False,False,False,True,True,False,False,False,False,True,True,True,True,True
SigmaDock,25,7FT9_4MB,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True
SigmaDock,25,7JG0_GAR,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7JHQ_VAJ,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
SigmaDock,25,7JMV_4NC,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7JXX_VP7,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True
SigmaDock,25,7JY3_VUD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7K0V_VQP,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7KB1_WBJ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7KC5_BJZ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7KM8_WPD,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7KQU_YOF,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True
SigmaDock,25,7KRU_ATP,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7KZ9_XN7,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
SigmaDock,25,7L00_XCJ,False,True,False,True,False,True,False,True,False,False,True,True,True,True,True
SigmaDock,25,7L03_F9F,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7L5F_XNG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7L7C_XQ1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7LCU_XTA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7LEV_0JO,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7LJN_GTP,False,True,True,True,False,True,False,True,False,False,True,True,True,True,True
SigmaDock,25,7LMO_NYO,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7LOE_Y84,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False
SigmaDock,25,7LOU_IFM,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7LT0_ONJ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7LZD_YHY,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7M31_TDR,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7M3H_YPV,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7M6K_YRJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7MFP_Z7P,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7MGT_ZD4,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7MGY_ZD1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7MMH_ZJY,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7MOI_HPS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7MSR_DCA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7MWN_WI5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7MWU_ZPM,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7MY1_IPE,False,False,True,True,False,False,False,False,False,False,True,True,True,True,True
SigmaDock,25,7MYU_ZR7,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7N03_ZRP,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7N4N_0BK,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7N4W_P4V,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7N6F_0I1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7N7B_T3F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7N7H_CTP,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True
SigmaDock,25,7NF0_BYN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7NF3_4LU,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7NFB_GEN,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7NGW_UAW,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7NLV_UJE,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7NP6_UK8,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True
SigmaDock,25,7NPL_UKZ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7NR8_UOE,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7NSW_HC4,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7NU0_DCL,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7NUT_GLP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7NXO_UU8,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7O0N_CDP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7O1T_5X8,True,True,True,True,False,False,True,True,True,True,True,False,False,True,False
SigmaDock,25,7ODY_DGI,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7OEO_V9Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7OFF_VCB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7OFK_VCH,False,True,True,True,False,True,False,True,False,False,True,True,True,True,True
SigmaDock,25,7OLI_8HG,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7OMX_CNA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7OP9_06K,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7OPG_06N,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True
SigmaDock,25,7OSO_0V1,False,False,False,False,True,True,False,False,False,False,True,True,True,True,True
SigmaDock,25,7OZ9_NGK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7OZC_G6S,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7P1F_KFN,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7P1M_4IU,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7P2I_MFU,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True
SigmaDock,25,7P4C_5OV,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7P5T_5YG,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7PGX_FMN,False,False,True,True,False,False,False,False,False,False,True,True,True,True,True
SigmaDock,25,7PIH_7QW,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7PJQ_OWH,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
SigmaDock,25,7PK0_BYC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7PL1_SFG,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7POM_7VZ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7PRI_7TI,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7PRM_81I,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7PT3_3KK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7PUV_84Z,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7Q25_8J9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7Q27_8KC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7Q2B_M6H,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7Q5I_I0F,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7QE4_NGA,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7QF4_RBF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7QFM_AY3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7QGP_DJ8,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7QHG_T3B,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True
SigmaDock,25,7QHL_D5P,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7QPP_VDX,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7QTA_URI,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True
SigmaDock,25,7R3D_APR,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7R59_I5F,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7R6J_2I7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7R7R_AWJ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7R9N_F97,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7RC3_SAH,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7RH3_59O,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7RKW_5TV,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7RNI_60I,False,False,True,True,False,False,False,False,False,False,True,True,True,True,True
SigmaDock,25,7ROR_69X,True,True,True,True,False,True,False,True,False,True,True,True,True,True,True
SigmaDock,25,7ROU_66I,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7RSV_7IQ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7RWS_4UR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7RZL_NPO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7SCW_GSP,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7SDD_4IP,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7SFO_98L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7SIU_9ID,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7SUC_COM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7SZA_DUI,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True
SigmaDock,25,7T0D_FPP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7T1D_E7K,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7T3E_SLB,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7TB0_UD1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7TBU_S3P,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True
SigmaDock,25,7TE8_P0T,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7TH4_FFO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7THI_PGA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7TM6_GPJ,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True
SigmaDock,25,7TOM_5AD,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7TS6_KMI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7TSF_H4B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7TUO_KL9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7TXK_LW8,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7TYP_KUR,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True
SigmaDock,25,7U0U_FK5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7U3J_L6U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7UAS_MBU,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7UAW_MF6,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7UJ4_OQ4,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7UJ5_DGL,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7UJF_R3V,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7ULC_56B,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7UMW_NAD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7UQ3_O2U,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7USH_82V,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7UTW_NAI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7UXS_OJC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7UY4_SMI,False,True,False,True,False,True,False,True,True,True,False,False,False,True,True
SigmaDock,25,7UYB_OK0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7V14_ORU,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7V3N_AKG,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7V3S_5I9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7V43_C4O,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False
SigmaDock,25,7VB8_STL,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7VBU_6I4,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7VC5_9SF,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7VKZ_NOJ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7VQ9_ISY,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7VWF_K55,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7VYJ_CA0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7W05_GMP,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7W06_ITN,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7WCF_ACP,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True
SigmaDock,25,7WDT_NGS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7WJB_BGC,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7WKL_CAQ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7WL4_JFU,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False
SigmaDock,25,7WPW_F15,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7WQQ_5Z6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7WUX_6OI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7WUY_76N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7WY1_D0L,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
SigmaDock,25,7X5N_5M5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7X9K_8OG,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7XBV_APC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7XFA_D9J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7XG5_PLP,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7XI7_4RI,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7XJN_NSD,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7XQZ_FPF,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7XRL_FWK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7YZU_DO7,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7Z1Q_NIO,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7Z2O_IAJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7Z7F_IF3,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False
SigmaDock,25,7ZCC_OGA,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7ZDY_6MJ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7ZF0_DHR,False,True,True,True,True,True,False,True,False,False,False,False,False,True,True
SigmaDock,25,7ZHP_IQY,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7ZL5_IWE,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7ZOC_T8E,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7ZTL_BCN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,7ZU2_DHT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,7ZXV_45D,False,True,True,True,True,True,False,True,False,False,True,True,True,True,True
SigmaDock,25,7ZZW_KKW,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,8A1H_DLZ,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,8A2D_KXY,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,8AAU_LH0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,8AEM_LVF,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,8AIE_M7L,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True
SigmaDock,25,8AP0_PRP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,8AQL_PLG,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,8AUH_L9I,False,False,True,True,False,False,False,False,False,False,True,True,True,True,True
SigmaDock,25,8AY3_OE3,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True
SigmaDock,25,8B8H_OJQ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,8BOM_QU6,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
SigmaDock,25,8BTI_RFO,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,8C3N_ADP,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,8C5M_MTA,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,8CNH_V6U,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,8CSD_C5P,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,8D19_GSH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SigmaDock,25,8D39_QDB,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SigmaDock,25,8D5D_5DK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
