satz,arm,nfe,K,ziel,regel,mean,count,prozent
PB308,SigmaFlow-Separate,5,78,acc,orakel,0.9549964169381109,307,95.49964169381109
PB308,SigmaFlow-Separate,5,79,acc,orakel,0.9553934853420195,307,95.53934853420195
PB308,SigmaFlow-Separate,5,80,acc,orakel,0.95578338762215,307,95.578338762215
PB308,SigmaFlow-Separate,5,81,acc,orakel,0.9561762214983718,307,95.61762214983717
PB308,SigmaFlow-Separate,5,82,acc,orakel,0.9565573289902282,307,95.65573289902282
PB308,SigmaFlow-Separate,5,83,acc,orakel,0.9569355048859937,307,95.69355048859937
PB308,SigmaFlow-Separate,5,84,acc,orakel,0.957290228013029,307,95.7290228013029
PB308,SigmaFlow-Separate,5,85,acc,orakel,0.9576472312703581,307,95.76472312703581
PB308,SigmaFlow-Separate,5,86,acc,orakel,0.9579859934853424,307,95.79859934853424
PB308,SigmaFlow-Separate,5,87,acc,orakel,0.9583488599348534,307,95.83488599348534
PB308,SigmaFlow-Separate,5,88,acc,orakel,0.9586941368078178,307,95.86941368078178
PB308,SigmaFlow-Separate,5,89,acc,orakel,0.9590351791530943,307,95.90351791530944
PB308,SigmaFlow-Separate,5,90,acc,orakel,0.9593439739413683,307,95.93439739413682
PB308,SigmaFlow-Separate,5,91,acc,orakel,0.959661889250814,307,95.9661889250814
PB308,SigmaFlow-Separate,5,92,acc,orakel,0.9599804560260583,307,95.99804560260583
PB308,SigmaFlow-Separate,5,93,acc,orakel,0.9602876221498371,307,96.02876221498371
PB308,SigmaFlow-Separate,5,94,acc,orakel,0.9606022801302934,307,96.06022801302933
PB308,SigmaFlow-Separate,5,95,acc,orakel,0.9608908794788273,307,96.08908794788273
PB308,SigmaFlow-Separate,5,96,acc,orakel,0.9611853420195439,307,96.11853420195439
PB308,SigmaFlow-Separate,5,97,acc,orakel,0.9614736156351793,307,96.14736156351793
PB308,SigmaFlow-Separate,5,98,acc,orakel,0.9617501628664493,307,96.17501628664493
PB308,SigmaFlow-Separate,5,99,acc,orakel,0.9620175895765469,307,96.20175895765469
PB308,SigmaFlow-Separate,5,100,acc,orakel,0.9622912052117263,307,96.22912052117263
PB308,SigmaFlow-Separate,5,101,acc,orakel,0.962558957654723,307,96.2558957654723
PB308,SigmaFlow-Separate,5,102,acc,orakel,0.9628267100977199,307,96.28267100977199
PB308,SigmaFlow-Separate,5,103,acc,orakel,0.9630859934853422,307,96.30859934853422
PB308,SigmaFlow-Separate,5,104,acc,orakel,0.963342019543974,307,96.3342019543974
PB308,SigmaFlow-Separate,5,105,acc,orakel,0.9635840390879478,307,96.35840390879477
PB308,SigmaFlow-Separate,5,106,acc,orakel,0.963826384364821,307,96.38263843648211
PB308,SigmaFlow-Separate,5,107,acc,orakel,0.9640700325732903,307,96.40700325732902
PB308,SigmaFlow-Separate,5,108,acc,orakel,0.9643035830618892,307,96.43035830618892
PB308,SigmaFlow-Separate,5,109,acc,orakel,0.964528338762215,307,96.4528338762215
PB308,SigmaFlow-Separate,5,110,acc,orakel,0.9647609120521172,307,96.47609120521172
PB308,SigmaFlow-Separate,5,111,acc,orakel,0.9649853420195441,307,96.49853420195441
PB308,SigmaFlow-Separate,5,112,acc,orakel,0.9652133550488601,307,96.52133550488601
PB308,SigmaFlow-Separate,5,113,acc,orakel,0.9654241042345278,307,96.54241042345278
PB308,SigmaFlow-Separate,5,114,acc,orakel,0.965640716612378,307,96.5640716612378
PB308,SigmaFlow-Separate,5,115,acc,orakel,0.9658674267100975,307,96.58674267100974
PB308,SigmaFlow-Separate,5,116,acc,orakel,0.9660820846905537,307,96.60820846905537
PB308,SigmaFlow-Separate,5,117,acc,orakel,0.9662592833876221,307,96.62592833876221
PB308,SigmaFlow-Separate,5,118,acc,orakel,0.9664576547231272,307,96.64576547231272
PB308,SigmaFlow-Separate,5,119,acc,orakel,0.9666550488599349,307,96.66550488599349
PB308,SigmaFlow-Separate,5,120,acc,orakel,0.9668491856677526,307,96.68491856677525
PB308,SigmaFlow-Separate,5,121,acc,orakel,0.9670446254071657,307,96.70446254071658
PB308,SigmaFlow-Separate,5,122,acc,orakel,0.9672332247557004,307,96.72332247557004
PB308,SigmaFlow-Separate,5,123,acc,orakel,0.967417263843648,307,96.7417263843648
PB308,SigmaFlow-Separate,5,124,acc,orakel,0.9675993485342019,307,96.75993485342019
PB308,SigmaFlow-Separate,5,125,acc,orakel,0.9677859934853423,307,96.77859934853423
PB308,SigmaFlow-Separate,5,126,acc,orakel,0.9679631921824103,307,96.79631921824104
PB308,SigmaFlow-Separate,5,127,acc,orakel,0.9681436482084687,307,96.81436482084686
PB308,SigmaFlow-Separate,5,128,acc,orakel,0.9683084690553747,307,96.83084690553747
PB308,SigmaFlow-Separate,5,129,acc,orakel,0.9684804560260585,307,96.84804560260585
PB308,SigmaFlow-Separate,5,130,acc,orakel,0.9686485342019543,307,96.86485342019543
PB308,SigmaFlow-Separate,5,131,acc,orakel,0.9688133550488603,307,96.88133550488604
PB308,SigmaFlow-Separate,5,132,acc,orakel,0.9689742671009772,307,96.89742671009772
PB308,SigmaFlow-Separate,5,133,acc,orakel,0.9691439739413679,307,96.91439739413678
PB308,SigmaFlow-Separate,5,134,acc,orakel,0.9693026058631924,307,96.93026058631924
PB308,SigmaFlow-Separate,5,135,acc,orakel,0.9694638436482085,307,96.94638436482084
PB308,SigmaFlow-Separate,5,136,acc,orakel,0.9696188925081431,307,96.96188925081431
PB308,SigmaFlow-Separate,5,137,acc,orakel,0.9697710097719869,307,96.97710097719869
PB308,SigmaFlow-Separate,5,138,acc,orakel,0.9699218241042344,307,96.99218241042344
PB308,SigmaFlow-Separate,5,139,acc,orakel,0.9700706840390879,307,97.00706840390879
PB308,SigmaFlow-Separate,5,140,acc,orakel,0.9702263843648211,307,97.02263843648211
PB308,SigmaFlow-Separate,5,141,acc,orakel,0.970370358306189,307,97.0370358306189
PB308,SigmaFlow-Separate,5,142,acc,orakel,0.9705231270358307,307,97.05231270358307
PB308,SigmaFlow-Separate,5,143,acc,orakel,0.9706540716612378,307,97.06540716612379
PB308,SigmaFlow-Separate,5,144,acc,orakel,0.9708042345276873,307,97.08042345276873
PB308,SigmaFlow-Separate,5,145,acc,orakel,0.9709488599348535,307,97.09488599348535
PB308,SigmaFlow-Separate,5,146,acc,orakel,0.9710876221498372,307,97.10876221498373
PB308,SigmaFlow-Separate,5,147,acc,orakel,0.9712237785016289,307,97.12237785016289
PB308,SigmaFlow-Separate,5,148,acc,orakel,0.9713553745928338,307,97.13553745928338
PB308,SigmaFlow-Separate,5,149,acc,orakel,0.9714973941368077,307,97.14973941368076
PB308,SigmaFlow-Separate,5,150,acc,orakel,0.971631270358306,307,97.1631270358306
PB308,SigmaFlow-Separate,5,151,acc,orakel,0.9717648208469055,307,97.17648208469055
PB308,SigmaFlow-Separate,5,152,acc,orakel,0.9718928338762214,307,97.18928338762214
PB308,SigmaFlow-Separate,5,153,acc,orakel,0.9720309446254074,307,97.20309446254075
PB308,SigmaFlow-Separate,5,154,acc,orakel,0.9721641693811074,307,97.21641693811074
PB308,SigmaFlow-Separate,5,155,acc,orakel,0.9722960912052117,307,97.22960912052116
PB308,SigmaFlow-Separate,5,156,acc,orakel,0.9724381107491856,307,97.24381107491857
PB308,SigmaFlow-Separate,5,157,acc,orakel,0.9725716612377852,307,97.25716612377852
PB308,SigmaFlow-Separate,5,158,acc,orakel,0.9727074918566777,307,97.27074918566777
PB308,SigmaFlow-Separate,5,159,acc,orakel,0.9728351791530946,307,97.28351791530946
PB308,SigmaFlow-Separate,5,160,acc,orakel,0.9729540716612377,307,97.29540716612377
PB308,SigmaFlow-Separate,5,161,acc,orakel,0.9730667752442996,307,97.30667752442996
PB308,SigmaFlow-Separate,5,162,acc,orakel,0.9732039087947882,307,97.32039087947882
PB308,SigmaFlow-Separate,5,163,acc,orakel,0.9733254071661238,307,97.33254071661239
PB308,SigmaFlow-Separate,5,164,acc,orakel,0.9734472312703583,307,97.34472312703582
PB308,SigmaFlow-Separate,5,165,acc,orakel,0.9735651465798044,307,97.35651465798044
PB308,SigmaFlow-Separate,5,166,acc,orakel,0.9737009771986969,307,97.37009771986969
PB308,SigmaFlow-Separate,5,167,acc,orakel,0.9738153094462543,307,97.38153094462542
PB308,SigmaFlow-Separate,5,168,acc,orakel,0.9739244299674269,307,97.39244299674269
PB308,SigmaFlow-Separate,5,169,acc,orakel,0.9740296416938109,307,97.4029641693811
PB308,SigmaFlow-Separate,5,170,acc,orakel,0.9741384364820849,307,97.41384364820848
PB308,SigmaFlow-Separate,5,171,acc,orakel,0.9742469055374591,307,97.4246905537459
PB308,SigmaFlow-Separate,5,172,acc,orakel,0.9743612377850164,307,97.43612377850164
PB308,SigmaFlow-Separate,5,173,acc,orakel,0.9744680781758958,307,97.44680781758957
PB308,SigmaFlow-Separate,5,174,acc,orakel,0.9745762214983712,307,97.45762214983712
PB308,SigmaFlow-Separate,5,175,acc,orakel,0.974688599348534,307,97.4688599348534
PB308,SigmaFlow-Separate,5,176,acc,orakel,0.9747970684039086,307,97.47970684039086
PB308,SigmaFlow-Separate,5,177,acc,orakel,0.9749009771986973,307,97.49009771986972
PB308,SigmaFlow-Separate,5,178,acc,orakel,0.9750110749185669,307,97.50110749185669
PB308,SigmaFlow-Separate,5,179,acc,orakel,0.9751100977198697,307,97.51100977198696
PB308,SigmaFlow-Separate,5,180,acc,orakel,0.9752140065146581,307,97.52140065146581
PB308,SigmaFlow-Separate,5,181,acc,orakel,0.9753136807817591,307,97.5313680781759
PB308,SigmaFlow-Separate,5,182,acc,orakel,0.9754022801302931,307,97.5402280130293
PB308,SigmaFlow-Separate,5,183,acc,orakel,0.9755094462540713,307,97.55094462540713
PB308,SigmaFlow-Separate,5,184,acc,orakel,0.9756032573289902,307,97.56032573289902
PB308,SigmaFlow-Separate,5,185,acc,orakel,0.9757166123778502,307,97.57166123778502
PB308,SigmaFlow-Separate,5,186,acc,orakel,0.9758065146579805,307,97.58065146579806
PB308,SigmaFlow-Separate,5,187,acc,orakel,0.9759032573289903,307,97.59032573289903
PB308,SigmaFlow-Separate,5,188,acc,orakel,0.9760009771986968,307,97.60009771986968
PB308,SigmaFlow-Separate,5,189,acc,orakel,0.9761058631921825,307,97.61058631921826
PB308,SigmaFlow-Separate,5,190,acc,orakel,0.9762065146579803,307,97.62065146579802
PB308,SigmaFlow-Separate,5,191,acc,orakel,0.9763130293159609,307,97.63130293159608
PB308,SigmaFlow-Separate,5,192,acc,orakel,0.976414657980456,307,97.6414657980456
PB308,SigmaFlow-Separate,5,193,acc,orakel,0.9765130293159611,307,97.6513029315961
PB308,SigmaFlow-Separate,5,194,acc,orakel,0.976603583061889,307,97.6603583061889
PB308,SigmaFlow-Separate,5,195,acc,orakel,0.9767022801302931,307,97.67022801302932
PB308,SigmaFlow-Separate,5,196,acc,orakel,0.9768026058631922,307,97.68026058631922
PB308,SigmaFlow-Separate,5,197,acc,orakel,0.9769084690553747,307,97.69084690553747
PB308,SigmaFlow-Separate,5,198,acc,orakel,0.9770035830618894,307,97.70035830618895
PB308,SigmaFlow-Separate,5,199,acc,orakel,0.9771032573289901,307,97.71032573289901
PB308,SigmaFlow-Separate,5,200,acc,orakel,0.9771986970684039,307,97.71986970684038
PB308,SigmaFlow-Separate,5,1,valid,orakel,0.22142540716612366,307,22.142540716612366
PB308,SigmaFlow-Separate,5,2,valid,orakel,0.34068762214983705,307,34.06876221498371
PB308,SigmaFlow-Separate,5,3,valid,orakel,0.4192964169381112,307,41.92964169381112
PB308,SigmaFlow-Separate,5,4,valid,orakel,0.47643583061889255,307,47.64358306188925
PB308,SigmaFlow-Separate,5,5,valid,orakel,0.5202687296416938,307,52.02687296416938
PB308,SigmaFlow-Separate,5,6,valid,orakel,0.5549475570032575,307,55.49475570032575
PB308,SigmaFlow-Separate,5,7,valid,orakel,0.5834081433224754,307,58.34081433224754
PB308,SigmaFlow-Separate,5,8,valid,orakel,0.6071009771986969,307,60.710097719869694
PB308,SigmaFlow-Separate,5,9,valid,orakel,0.6271602605863194,307,62.71602605863193
PB308,SigmaFlow-Separate,5,10,valid,orakel,0.6444364820846901,307,64.443648208469
PB308,SigmaFlow-Separate,5,11,valid,orakel,0.6592423452768724,307,65.92423452768725
PB308,SigmaFlow-Separate,5,12,valid,orakel,0.6723680781758956,307,67.23680781758956
PB308,SigmaFlow-Separate,5,13,valid,orakel,0.6839257328990224,307,68.39257328990223
PB308,SigmaFlow-Separate,5,14,valid,orakel,0.6942407166123773,307,69.42407166123773
PB308,SigmaFlow-Separate,5,15,valid,orakel,0.7036371335504888,307,70.36371335504889
PB308,SigmaFlow-Separate,5,16,valid,orakel,0.7120550488599353,307,71.20550488599353
PB308,SigmaFlow-Separate,5,17,valid,orakel,0.7197280130293158,307,71.97280130293157
PB308,SigmaFlow-Separate,5,18,valid,orakel,0.7267156351791534,307,72.67156351791535
PB308,SigmaFlow-Separate,5,19,valid,orakel,0.7332074918566773,307,73.32074918566774
PB308,SigmaFlow-Separate,5,20,valid,orakel,0.739201954397394,307,73.9201954397394
PB308,SigmaFlow-Separate,5,21,valid,orakel,0.7447697068403911,307,74.47697068403912
PB308,SigmaFlow-Separate,5,22,valid,orakel,0.749850814332247,307,74.98508143322469
PB308,SigmaFlow-Separate,5,23,valid,orakel,0.7546009771986971,307,75.46009771986971
PB308,SigmaFlow-Separate,5,24,valid,orakel,0.7591599348534205,307,75.91599348534204
PB308,SigmaFlow-Separate,5,25,valid,orakel,0.7633612377850163,307,76.33612377850163
PB308,SigmaFlow-Separate,5,26,valid,orakel,0.7673302931596094,307,76.73302931596095
PB308,SigmaFlow-Separate,5,27,valid,orakel,0.7711296416938114,307,77.11296416938114
PB308,SigmaFlow-Separate,5,28,valid,orakel,0.7746957654723128,307,77.46957654723128
PB308,SigmaFlow-Separate,5,29,valid,orakel,0.778105211726384,307,77.8105211726384
PB308,SigmaFlow-Separate,5,30,valid,orakel,0.7813136807817587,307,78.13136807817587
PB308,SigmaFlow-Separate,5,31,valid,orakel,0.7843684039087947,307,78.43684039087947
PB308,SigmaFlow-Separate,5,32,valid,orakel,0.7872954397394134,307,78.72954397394135
PB308,SigmaFlow-Separate,5,33,valid,orakel,0.7901270358306183,307,79.01270358306182
PB308,SigmaFlow-Separate,5,34,valid,orakel,0.7928553745928337,307,79.28553745928338
PB308,SigmaFlow-Separate,5,35,valid,orakel,0.7954407166123775,307,79.54407166123775
PB308,SigmaFlow-Separate,5,36,valid,orakel,0.7978618892508142,307,79.78618892508142
PB308,SigmaFlow-Separate,5,37,valid,orakel,0.8002221498371331,307,80.02221498371331
PB308,SigmaFlow-Separate,5,38,valid,orakel,0.802472638436482,307,80.2472638436482
PB308,SigmaFlow-Separate,5,39,valid,orakel,0.8046970684039082,307,80.46970684039081
PB308,SigmaFlow-Separate,5,40,valid,orakel,0.8068208469055372,307,80.68208469055372
PB308,SigmaFlow-Separate,5,41,valid,orakel,0.8088749185667755,307,80.88749185667756
PB308,SigmaFlow-Separate,5,42,valid,orakel,0.8108771986970683,307,81.08771986970683
PB308,SigmaFlow-Separate,5,43,valid,orakel,0.8128003257328994,307,81.28003257328994
PB308,SigmaFlow-Separate,5,44,valid,orakel,0.8146302931596089,307,81.4630293159609
PB308,SigmaFlow-Separate,5,45,valid,orakel,0.8164146579804561,307,81.64146579804562
PB308,SigmaFlow-Separate,5,46,valid,orakel,0.8181309446254066,307,81.81309446254066
PB308,SigmaFlow-Separate,5,47,valid,orakel,0.8197934853420192,307,81.97934853420192
PB308,SigmaFlow-Separate,5,48,valid,orakel,0.8214332247557004,307,82.14332247557003
PB308,SigmaFlow-Separate,5,49,valid,orakel,0.8230270358306186,307,82.30270358306187
PB308,SigmaFlow-Separate,5,50,valid,orakel,0.8245840390879482,307,82.45840390879482
PB308,SigmaFlow-Separate,5,51,valid,orakel,0.8260579804560259,307,82.60579804560258
PB308,SigmaFlow-Separate,5,52,valid,orakel,0.8275100977198696,307,82.75100977198696
PB308,SigmaFlow-Separate,5,53,valid,orakel,0.8289228013029312,307,82.89228013029312
PB308,SigmaFlow-Separate,5,54,valid,orakel,0.830331270358306,307,83.0331270358306
PB308,SigmaFlow-Separate,5,55,valid,orakel,0.831657980456026,307,83.1657980456026
PB308,SigmaFlow-Separate,5,56,valid,orakel,0.8329605863192181,307,83.29605863192181
PB308,SigmaFlow-Separate,5,57,valid,orakel,0.8342175895765467,307,83.42175895765467
PB308,SigmaFlow-Separate,5,58,valid,orakel,0.8354664495114003,307,83.54664495114002
PB308,SigmaFlow-Separate,5,59,valid,orakel,0.8366736156351791,307,83.6673615635179
PB308,SigmaFlow-Separate,5,60,valid,orakel,0.83788990228013,307,83.788990228013
PB308,SigmaFlow-Separate,5,61,valid,orakel,0.8390384364820842,307,83.90384364820842
PB308,SigmaFlow-Separate,5,62,valid,orakel,0.8401788273615635,307,84.01788273615635
PB308,SigmaFlow-Separate,5,63,valid,orakel,0.8412951140065145,307,84.12951140065145
PB308,SigmaFlow-Separate,5,64,valid,orakel,0.8423863192182408,307,84.23863192182408
PB308,SigmaFlow-Separate,5,65,valid,orakel,0.8434534201954398,307,84.34534201954398
PB308,SigmaFlow-Separate,5,66,valid,orakel,0.8444905537459282,307,84.44905537459282
PB308,SigmaFlow-Separate,5,67,valid,orakel,0.8454944625407166,307,84.54944625407165
PB308,SigmaFlow-Separate,5,68,valid,orakel,0.846503908794788,307,84.65039087947879
PB308,SigmaFlow-Separate,5,69,valid,orakel,0.8474739413680781,307,84.74739413680781
PB308,SigmaFlow-Separate,5,70,valid,orakel,0.8484345276872964,307,84.84345276872965
PB308,SigmaFlow-Separate,5,71,valid,orakel,0.8493625407166122,307,84.93625407166122
PB308,SigmaFlow-Separate,5,72,valid,orakel,0.8502687296416939,307,85.02687296416939
PB308,SigmaFlow-Separate,5,73,valid,orakel,0.8511716612377851,307,85.1171661237785
PB308,SigmaFlow-Separate,5,74,valid,orakel,0.8520762214983711,307,85.20762214983712
PB308,SigmaFlow-Separate,5,75,valid,orakel,0.8529394136807815,307,85.29394136807815
PB308,SigmaFlow-Separate,5,76,valid,orakel,0.8537895765472315,307,85.37895765472315
PB308,SigmaFlow-Separate,5,77,valid,orakel,0.8546322475570032,307,85.46322475570032
PB308,SigmaFlow-Separate,5,78,valid,orakel,0.8554537459283384,307,85.54537459283384
PB308,SigmaFlow-Separate,5,79,valid,orakel,0.8562589576547227,307,85.62589576547226
PB308,SigmaFlow-Separate,5,80,valid,orakel,0.8570742671009772,307,85.70742671009772
PB308,SigmaFlow-Separate,5,81,valid,orakel,0.8578566775244301,307,85.785667752443
PB308,SigmaFlow-Separate,5,82,valid,orakel,0.8586214983713358,307,85.86214983713359
PB308,SigmaFlow-Separate,5,83,valid,orakel,0.859385667752443,307,85.9385667752443
PB308,SigmaFlow-Separate,5,84,valid,orakel,0.8601315960912053,307,86.01315960912052
PB308,SigmaFlow-Separate,5,85,valid,orakel,0.8608387622149837,307,86.08387622149837
PB308,SigmaFlow-Separate,5,86,valid,orakel,0.8615785016286645,307,86.15785016286644
PB308,SigmaFlow-Separate,5,87,valid,orakel,0.8622596091205209,307,86.22596091205209
PB308,SigmaFlow-Separate,5,88,valid,orakel,0.8629530944625408,307,86.29530944625408
PB308,SigmaFlow-Separate,5,89,valid,orakel,0.8636247557003258,307,86.36247557003259
PB308,SigmaFlow-Separate,5,90,valid,orakel,0.8643100977198694,307,86.43100977198695
PB308,SigmaFlow-Separate,5,91,valid,orakel,0.8649824104234529,307,86.49824104234528
PB308,SigmaFlow-Separate,5,92,valid,orakel,0.865658306188925,307,86.5658306188925
PB308,SigmaFlow-Separate,5,93,valid,orakel,0.8662960912052119,307,86.6296091205212
PB308,SigmaFlow-Separate,5,94,valid,orakel,0.8669403908794789,307,86.6940390879479
PB308,SigmaFlow-Separate,5,95,valid,orakel,0.8675729641693811,307,86.75729641693812
PB308,SigmaFlow-Separate,5,96,valid,orakel,0.8682234527687297,307,86.82234527687297
PB308,SigmaFlow-Separate,5,97,valid,orakel,0.8687977198697069,307,86.8797719869707
PB308,SigmaFlow-Separate,5,98,valid,orakel,0.8694117263843647,307,86.94117263843647
PB308,SigmaFlow-Separate,5,99,valid,orakel,0.8700068403908792,307,87.00068403908791
PB308,SigmaFlow-Separate,5,100,valid,orakel,0.8705885993485339,307,87.05885993485339
PB308,SigmaFlow-Separate,5,101,valid,orakel,0.871180781758958,307,87.1180781758958
PB308,SigmaFlow-Separate,5,102,valid,orakel,0.8717475570032572,307,87.17475570032572
PB308,SigmaFlow-Separate,5,103,valid,orakel,0.8723029315960911,307,87.2302931596091
PB308,SigmaFlow-Separate,5,104,valid,orakel,0.8728524429967423,307,87.28524429967422
PB308,SigmaFlow-Separate,5,105,valid,orakel,0.8733986970684041,307,87.33986970684042
PB308,SigmaFlow-Separate,5,106,valid,orakel,0.8739351791530944,307,87.39351791530943
PB308,SigmaFlow-Separate,5,107,valid,orakel,0.8744599348534199,307,87.44599348534199
PB308,SigmaFlow-Separate,5,108,valid,orakel,0.8749517915309443,307,87.49517915309443
PB308,SigmaFlow-Separate,5,109,valid,orakel,0.8754635179153097,307,87.54635179153098
